Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2020-08-13,1932.7266845703125,1971.7764735478129,1929.340414660588,1948.6295323365994,2695682
2020-08-14,1922.1812744140625,1955.7444533898167,1914.4229327040664,1952.058048066137,2270405
2020-08-17,1931.8258056640625,1946.0569667622472,1918.8378880421144,1940.0559100365485,2625630
2020-08-18,1945.8428955078125,1962.3458036424202,1927.453982589305,1939.8847445608276,3493374
2020-08-19,1934.569580078125,1958.5738102908451,1931.0545912197229,1951.5011353174543,2843005
2020-08-20,1931.3544921875,1951.6723141358157,1920.381089283269,1934.9121778684423,2895164
2020-08-21,1927.7109375,1946.9142350503232,1921.2383273992507,1937.4840031764554,1975294
2020-08-24,1927.282470703125,1937.4412776819038,1911.7653676313919,1929.4257054202005,2167966
2020-08-25,1922.60986328125,1928.9110564524258,1914.8086152553003,1924.624587438087,1663419
2020-08-26,1931.912109375,1937.3987074831466,1900.149323493487,1922.0532279648326,2618149
2020-08-27,1927.5394287109375,1960.9311919566899,1921.8385082691184,1942.6278843483092,3579393
2020-08-28,1919.0953369140625,1954.587221305113,1916.1377147648539,1944.6854347183944,2941136
2020-08-31,1935.126708984375,1951.372386976022,1910.0508617198748,1920.3383888027467,6018154
2020-09-01,1925.7823486328125,1952.9156184348524,1921.452972324514,1945.1999728835294,3610908
2020-09-02,1941.899169921875,1944.9855116439287,1921.752763520274,1926.33936954883,2084137
2020-09-03,1971.34765625,1992.351360350076,1944.3428938356165,1944.3428938356165,4654146
2020-09-04,1962.174560546875,1992.5655911647293,1940.0134267970236,1950.343861417558,5231303
2020-09-07,1994.965576171875,2009.0680173007736,1957.5018790278514,1962.3455052705228,4620401
2020-09-08,2013.09765625,2049.318326442126,1994.965972524825,2002.5958051292062,7453998
2020-09-09,1995.4798583984375,2022.3561031330428,1988.9216444547094,1993.2081135160342,3866535
2020-09-10,1998.4808349609375,2013.3549696598066,1992.6084966100218,2001.78150059853,2308813
2020-09-11,2035.301513671875,2042.9313455941467,1997.6232796605905,1998.3091566345654,4145424
2020-09-14,2135.861572265625,2148.163821339894,2041.9452090751474,2043.8741200191819,7512131
2020-09-15,2135.861572265625,2175.8115448710573,2112.886267127976,2135.861572265625,7318770
2020-09-16,2145.806884765625,2149.7505208908246,2123.774470797287,2133.761862190042,3074003
2020-09-17,2109.7578125,2139.5916881769745,2100.884944401881,2126.089306492596,4828176
2020-09-18,2100.2841796875,2143.5775203553167,2088.7107123802616,2130.375278406424,4183256
2020-09-21,2113.48681640625,2147.435531239836,2102.2132753856554,2113.229586361241,4598809
2020-09-22,2162.909912109375,2190.3862273893283,2107.228707210555,2130.375645817018,7499613
2020-09-23,2115.329833984375,2160.252160822618,2065.2210463876595,2151.807732018691,7502280
2020-09-24,1999.4232177734375,2100.369550239006,1974.0045434671629,2100.369550239006,8424708
2020-09-25,2076.623291015625,2091.7973529040923,2016.4412942798363,2030.0721851134797,8228267
2020-09-28,2080.052490234375,2095.226552292309,2028.3576197723414,2091.797376265644,4347166
2020-09-29,2133.290283203125,2152.70811767689,2080.052451949216,2087.3823574313583,6995811
2020-09-30,2136.633544921875,2147.5211351642524,2108.942911179266,2133.804433302924,3917166
2020-10-01,2163.338134765625,2177.526389914291,2136.6335149243773,2151.807574285382,2610337
2020-10-05,2319.666259765625,2338.783958754555,2231.579296985746,2246.1103891317093,17412105
2020-10-06,2326.953125,2345.5563627715733,2271.9148925581817,2345.5563627715733,9846367
2020-10-07,2345.51318359375,2374.7040824967694,2317.2653916926956,2350.699853504022,9656101
2020-10-08,2422.455322265625,2473.292892204616,2400.4229109784833,2400.4229109784833,19839329
2020-10-09,2411.525146484375,2426.013540851065,2383.2773506807894,2408.9961710118773,7739245
2020-10-12,2426.14208984375,2446.7171464360645,2401.0662396218668,2413.7113264858936,4623203
2020-10-13,2423.1845703125,2447.488731365004,2410.8823168153367,2439.0016038800613,4209878
2020-10-14,2418.92236328125,2446.817026444454,2399.9383960375526,2446.817026444454,4395936
2020-10-15,2359.517333984375,2434.548968629276,2347.8083414205767,2420.1280703092193,6629355
2020-10-16,2379.06103515625,2386.2498350684095,2351.5106599600113,2367.696547426338,5273773
2020-10-19,2334.506591796875,2388.2728214599206,2330.244935758179,2388.2728214599206,3331194
2020-10-20,2358.1396484375,2376.133401035261,2340.0166273556647,2346.086360712737,3406273
2020-10-21,2303.383544921875,2366.7494939516014,2292.7509477743733,2358.1400014308606,4570143
2020-10-22,2299.723876953125,2313.0685866833787,2271.2696801662687,2290.985328529398,5262294
2020-10-23,2313.197998046875,2326.284381842546,2298.8201906491454,2314.0589471149146,3499091
2020-10-26,2314.403564453125,2333.129209286543,2299.1648058686023,2315.9102255316757,2672752
2020-10-27,2264.4248046875,2340.1883125525574,2259.21623167587,2324.3469358941825,3537502
2020-10-28,2257.58056640625,2286.637596966471,2243.633233775872,2281.514992135864,3569445
2020-10-29,2266.577392578125,2285.8196875845633,2238.682727925334,2245.35508294559,3105968
2020-10-30,2294.300537109375,2302.4795544288513,2257.064484575969,2269.548247853065,3427003
2020-11-02,2242.427734375,2294.2999089624423,2238.5103745875494,2290.124222449726,2571196
2020-11-03,2267.395751953125,2294.4294710243394,2239.3718152497363,2241.9115731885104,2879269
2020-11-04,2284.226806640625,2343.374172424832,2247.07694053225,2247.07694053225,4893928
2020-11-05,2312.250732421875,2333.171835569009,2296.151027845958,2311.6481101486306,2816502
2020-11-06,2330.9765625,2335.9701092408595,2308.4628279622434,2323.7015847566868,3884421
2020-11-09,2347.4638671875,2362.4442972401707,2320.343970918161,2351.3381380831197,3646592
2020-11-10,2281.17041015625,2335.8835474906605,2271.484734519025,2322.1514538479623,4760020
2020-11-11,2314.059326171875,2318.364072217216,2275.833055173643,2296.9694002948013,3242441
2020-11-12,2299.637939453125,2335.754709079128,2291.6310714675155,2312.5090853617908,2437505
2020-11-13,2287.41259765625,2294.343069445796,2269.4617256505835,2286.4654696117364,2548093
2020-11-14,2299.03515625,2315.0917703945433,2290.167339858533,2305.5782422783477,298819
2020-11-17,2295.333740234375,2320.258178442934,2281.558552533044,2320.258178442934,2827273
2020-11-18,2261.411865234375,2293.7405459178117,2244.5373890213323,2290.985550841463,2893762
2020-11-19,2270.236572265625,2304.0288240618443,2265.0279984231297,2270.3227512517196,4167501
2020-11-20,2290.339599609375,2303.8995464917534,2262.1866090730578,2285.8196173152487,2711471
2020-11-23,2345.440673828125,2350.3911313391873,2294.4294377358733,2315.95316604484,3706418
2020-11-24,2343.546630859375,2361.5834731674927,2328.867406094811,2354.179226542401,3120516
2020-11-25,2325.681884765625,2352.930840159304,2314.403367289931,2349.530133195957,3302249
2020-11-26,2342.298583984375,2351.209282493494,2307.3439607996643,2312.50965623429,2341099
2020-11-27,2307.041748046875,2339.800897324147,2297.9158153784547,2328.8668878007215,6086808
2020-12-01,2347.635498046875,2355.4700069062574,2259.517294224178,2306.482098667442,3605017
2020-12-02,2367.22265625,2371.6564600684815,2326.671869283608,2340.92061902529,2509032
2020-12-03,2332.697998046875,2388.1861136357334,2325.2508740017015,2388.1861136357334,2852548
2020-12-04,2348.28173828125,2358.0105050608636,2323.7015996623713,2333.8608409880508,2686527
2020-12-07,2357.0205078125,2362.4445296384692,2329.8575193781594,2337.477003632815,1996400
2020-12-08,2408.333251953125,2415.4360828907415,2352.5006119603636,2359.000820493324,4277818
2020-12-09,2419.9560546875,2445.0957293023553,2404.7601751838006,2423.5719992908907,3659996
2020-12-10,2397.14111328125,2434.16193218131,2393.6542266718916,2426.155061869037,2127801
2020-12-11,2396.538330078125,2417.2870801403533,2380.137205417689,2404.372841855393,1795408
2020-12-14,2408.677490234375,2414.1015121325513,2372.991188593204,2412.379613764411,2483658
2020-12-15,2377.5546875,2406.0950739909113,2371.9154272949313,2398.604856785364,2365509
2020-12-16,2422.88330078125,2427.704700585632,2376.607279291461,2392.577929676707,2565149
2020-12-17,2443.545654296875,2456.890365132334,2414.9621866749385,2420.12788119189,2863460
2020-12-18,2463.17529296875,2495.030408606584,2450.4332046750874,2469.2019364677994,6076692
2020-12-21,2428.005615234375,2485.1296743302546,2397.743337263038,2463.1754714217423,2705195
2020-12-22,2473.076171875,2482.6756698053955,2426.713980972715,2439.929633104874,2881737
2020-12-23,2504.285400390625,2513.110127628787,2467.0062667021075,2476.132410166916,2790988
2020-12-24,2504.80224609375,2515.1336348727555,2482.288301930581,2504.5008298439716,1807144
2020-12-28,2522.06396484375,2539.5412719171272,2498.474045868836,2505.361638000797,2108994
2020-12-29,2523.01123046875,2541.5216353331343,2513.971265302423,2513.971265302423,1994151
2020-12-30,2504.75927734375,2537.819638953184,2498.4743068283597,2526.368973799279,2637968
2020-12-31,2464.68212890625,2501.057229752041,2449.4002818053555,2496.7524840898177,4040956
2021-01-01,2521.07373046875,2531.189880501366,2478.671995225657,2479.5329441646036,2681440
2021-01-04,2616.81103515625,2626.53979955319,2532.00757035055,2539.7991997646186,5113293
2021-01-05,2662.915283203125,2681.2104496331494,2616.940690227785,2616.940690227785,5801309
2021-01-06,2627.18603515625,2680.564876440762,2614.8744216601654,2668.942064225586,3726716
2021-01-07,2611.086669921875,2652.4553193429574,2583.0627325596793,2647.418682650117,3717827
2021-01-08,2686.935546875,2693.0483686173875,2634.5038388648354,2660.332307873314,5879039
2021-01-11,2734.761474609375,2780.86533670378,2709.0191829689534,2780.86533670378,9508039
2021-01-12,2733.3837890625,2763.6460598148933,2711.9891241174187,2734.7611812322,3611458
2021-01-13,2719.695068359375,2735.235241372653,2691.5420753356175,2733.513343203706,3572801
2021-01-14,2804.012451171875,2817.6413724222707,2691.617285579722,2721.462889940996,6931542
2021-01-15,2789.046875,2824.1109663222087,2768.9053762658186,2790.4700598815957,4131692
2021-01-18,2779.041259765625,2809.231822066175,2749.411295099311,2803.4093564796403,4160906
2021-01-19,2812.63916015625,2828.4245543162547,2787.8829397835116,2788.7455273267615,2975735
2021-01-20,2854.12939453125,2870.647859949267,2818.1595400118395,2820.660959377902,3453446
2021-01-21,2823.982421875,2854.4315948546932,2813.84701785,2850.851940648889,2778546
2021-01-22,2849.212890625,2868.103472870908,2796.4223664998394,2796.4223664998394,3052459
