SELL_Threshold,BUY_Threshold,Accuracy,Macro_F1,Balanced_Accuracy
0.4399999999999999,0.35999999999999993,0.5944919278252612,0.3021741699161054,0.3426133532635775
0.4599999999999999,0.33999999999999997,0.5489078822412156,0.3013191231548799,0.33823662635321833
0.47999999999999987,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.49999999999999983,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.5199999999999998,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.5399999999999998,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.5599999999999998,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.5799999999999998,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.5999999999999999,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.6199999999999999,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.6399999999999998,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.6599999999999997,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.6799999999999997,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.6999999999999997,0.33999999999999997,0.5489078822412156,0.3011613826508146,0.33823662635321833
0.3799999999999999,0.27999999999999997,0.4140550807217474,0.301137596146658,0.3368546625273083
0.41999999999999993,0.35999999999999993,0.5897435897435898,0.30087711500281505,0.3401220727453911
0.3999999999999999,0.33999999999999997,0.5365622032288699,0.3007439701544335,0.3328636050048606
0.35999999999999993,0.3999999999999999,0.5783475783475783,0.30071570725144126,0.33354565837749695
0.4399999999999999,0.33999999999999997,0.5451092117758785,0.300342617152962,0.3362436019386692
0.27999999999999997,0.3799999999999999,0.39411206077872746,0.29995691121331586,0.34412423650091806
0.41999999999999993,0.33999999999999997,0.540360873694207,0.2989160567753382,0.3337523214204829
0.35999999999999993,0.4599999999999999,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.47999999999999987,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.49999999999999983,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.5199999999999998,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.5399999999999998,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.5599999999999998,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.5799999999999998,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.5999999999999999,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.6199999999999999,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.6399999999999998,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.6599999999999997,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.6799999999999997,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.6999999999999997,0.5849952516619183,0.2983909596566859,0.3356377678126557
0.35999999999999993,0.4399999999999999,0.584045584045584,0.29828321979484773,0.3351395117090184
0.26,0.3799999999999999,0.3903133903133903,0.2980692258102838,0.3432355200852959
0.35999999999999993,0.41999999999999993,0.5821462488129154,0.29806692179373956,0.3341429995017439
0.2,0.3799999999999999,0.38746438746438744,0.2967006836523275,0.34284505977331087
0.22,0.3799999999999999,0.38746438746438744,0.2967006836523275,0.34284505977331087
0.24,0.3799999999999999,0.38746438746438744,0.29667113305233267,0.34284505977331087
0.29999999999999993,0.3999999999999999,0.42924976258309594,0.29385034819979383,0.34366409002059223
0.3799999999999999,0.26,0.39791073124406456,0.2933508270067609,0.33117567534607895
0.3799999999999999,0.2,0.3969610636277303,0.2928189923855739,0.33067741924244165
0.3799999999999999,0.22,0.3969610636277303,0.2928189923855739,0.33067741924244165
0.3799999999999999,0.24,0.3969610636277303,0.2928189923855739,0.33067741924244165
0.29999999999999993,0.4599999999999999,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.47999999999999987,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.49999999999999983,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.5199999999999998,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.5399999999999998,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.5599999999999998,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.5799999999999998,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.5999999999999999,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.6199999999999999,0.4358974358974359,0.2925244851170777,0.34575619945575103
